TIME;VELOCITY
445.000000;162.846344
446.000000;163.216766
447.000000;165.073334
448.000000;165.506561
449.000000;164.534103
450.000000;165.054352
451.000000;164.816162
452.000000;165.274231
453.000000;166.399185
454.000000;168.233521
455.000000;168.612427
456.000000;167.552917
457.000000;167.958649
458.000000;168.321213
459.000000;168.635986
460.000000;169.647064
461.000000;169.892471
462.000000;170.859039
463.000000;169.621536
464.000000;169.827667
465.000000;169.972961
466.000000;170.054749
467.000000;171.561234
468.000000;172.317734
469.000000;173.122025
470.000000;171.796158
471.000000;171.253662
472.000000;170.699341
473.000000;172.308563
474.000000;172.427673
475.000000;172.554626
476.000000;173.433517
477.000000;172.860245
478.000000;173.058533
479.000000;173.262711
480.000000;174.955017
481.000000;174.486481
482.000000;174.074844
483.000000;174.405319
484.000000;173.982574
485.000000;174.998871
486.000000;176.744202
487.000000;177.053101
488.000000;177.424164
489.000000;177.856705
490.000000;177.602142
491.000000;176.632294
492.000000;179.305603
493.000000;179.773499
494.000000;180.280029
495.000000;180.817307
496.000000;181.382721
497.000000;180.485504
498.000000;182.513550
499.000000;183.052124
500.000000;183.599884
501.000000;184.147614
502.000000;184.688843
503.000000;185.224792
504.000000;185.747025
505.000000;186.991714
506.000000;188.238373
507.000000;188.058411
508.000000;187.902008
509.000000;189.933975
510.000000;190.501343
511.000000;189.619202
512.000000;190.926727
513.000000;192.202179
514.000000;192.747955
515.000000;194.791718
516.000000;194.681122
517.000000;194.626160
518.000000;194.569855
519.000000;195.950027
520.000000;198.052673
521.000000;198.708389
522.000000;199.416473
523.000000;200.169052
524.000000;200.215515
525.000000;201.006714
526.000000;202.532135
527.000000;203.316803
528.000000;204.109314
529.000000;204.903107
530.000000;205.687744
531.000000;207.200104
532.000000;207.979523
533.000000;208.044296
534.000000;208.816528
535.000000;209.544876
536.000000;210.220245
537.000000;211.581406
538.000000;212.904663
539.000000;213.502777
540.000000;213.364716
541.000000;213.207001
542.000000;215.190536
543.000000;215.662994
544.000000;215.378357
545.000000;216.530121
546.000000;216.914276
547.000000;217.276154
548.000000;216.866501
549.000000;217.888031
550.000000;217.371033
551.000000;218.270874
552.000000;218.390625
553.000000;218.467224
554.000000;219.989365
555.000000;219.312683
556.000000;217.169464
557.000000;217.891968
558.000000;218.520203
559.000000;219.847382
560.000000;219.717133
561.000000;219.631393
562.000000;218.107254
563.000000;218.057541
564.000000;217.973114
565.000000;219.342804
566.000000;219.254456
567.000000;219.220428
568.000000;218.489441
569.000000;218.524811
570.000000;219.323822
571.000000;219.415436
572.000000;219.558762
573.000000;219.003815
574.000000;219.948151
575.000000;221.675812
576.000000;221.285782
577.000000;220.993225
578.000000;221.481445
579.000000;220.514221
580.000000;223.222198
581.000000;224.474731
582.000000;224.338623
583.000000;224.271210
584.000000;223.468231
585.000000;226.313660
586.000000;227.671570
587.000000;228.348892
588.000000;228.351501
589.000000;228.381607
590.000000;229.861908
591.000000;231.330414
592.000000;232.084961
593.000000;232.866989
594.000000;233.662094
595.000000;233.734711
596.000000;234.525269
597.000000;236.000336
598.000000;236.720840
599.000000;237.416504
600.000000;239.579971
601.000000;238.802551
602.000000;239.496231
603.000000;240.143433
604.000000;240.737640
605.000000;242.768951
606.000000;241.827255
607.000000;243.065414
608.000000;243.518280
609.000000;243.207428
610.000000;243.567993
611.000000;245.327728
612.000000;246.318512
613.000000;245.845398
614.000000;245.386627
615.000000;246.377411
616.000000;246.598602
617.000000;246.803436
618.000000;246.242615
619.000000;247.114304
620.000000;248.707794
621.000000;248.121429
622.000000;247.569107
623.000000;246.987991
624.000000;247.834808
625.000000;249.394272
626.000000;248.768646
627.000000;248.171158
628.000000;249.025192
629.000000;248.391724
630.000000;249.973450
631.000000;250.105606
632.000000;249.541504
633.000000;249.001633
634.000000;248.421173
635.000000;250.741089
636.000000;250.856232
637.000000;250.269882
638.000000;249.701843
639.000000;249.085403
640.000000;251.362762
641.000000;251.432129
642.000000;251.532257
643.000000;251.668365
644.000000;250.352997
645.000000;251.981842
646.000000;252.141510
647.000000;252.327362
648.000000;252.537430
649.000000;251.290131
650.000000;252.978516
651.000000;253.187927
652.000000;253.412384
653.000000;253.648651
654.000000;251.681458
655.000000;253.352203
656.000000;254.217987
657.000000;254.346893
658.000000;254.481049
659.000000;253.139511
660.000000;254.715973
661.000000;254.792572
662.000000;254.876312
663.000000;254.954865
664.000000;255.039932
665.000000;254.392715
666.000000;254.462067
667.000000;255.217926
668.000000;255.227753
669.000000;255.236908
670.000000;255.994064
671.000000;256.038574
672.000000;255.393967
673.000000;256.974396
674.000000;257.129486
675.000000;256.625580
676.000000;256.912842
677.000000;256.497314
678.000000;258.299561
679.000000;257.182495
680.000000;258.296326
681.000000;259.419922
682.000000;260.594604
683.000000;260.379333
684.000000;260.207214
685.000000;261.536316
686.000000;263.643524
687.000000;263.619324
688.000000;263.675629
689.000000;263.747620
690.000000;266.769714
691.000000;267.630920
692.000000;267.825928
693.000000;268.059570
694.000000;268.271606
695.000000;271.386597
696.000000;272.300171
697.000000;273.239899
698.000000;274.199982
699.000000;275.177673
700.000000;276.164520
701.000000;277.150055
702.000000;278.114685
703.000000;278.316895
704.000000;279.201019
705.000000;280.738861
706.000000;281.481628
707.000000;282.169434
708.000000;284.273376
709.000000;283.410889
710.000000;283.976257
711.000000;284.468414
712.000000;284.868256
713.000000;286.665894
714.000000;285.469666
715.000000;285.686951
716.000000;285.809296
717.000000;288.057220
718.000000;288.812439
719.000000;286.666565
720.000000;285.989929
721.000000;287.445343
